original_text,label,label_name,paraphrase,similarity
"Mobile phone sales hit second-quarter record: Gartner (AFP) AFP - Global sales of mobile telephones hit a record 156 million in the second quarter, a study published by the US research group Gartner showed.",3,Sci/Tech,"Mobile phone sales hit second-quarter record: Gartner (AFP) AFP - Global sales of mobile telephones hit a record 156 million in the second quarter, according to the U.S. Research Group.",0.9938
"Kobe talks, Malone walks There #39;s a new feud taking place in Lakerland this week, only this time the verbal war of words is between Newport Beach neighbors Karl Malone and Kobe Bryant and the exchanges are ",1,Sports,"Kobe talks, Malone walks There is a new feud taking place in Lakerland this week, only this time the verbal war of words is between the neighbors Karl Malone and Kobe Bryant and the exchanges are",0.9438
"Dow Chemical reports 86 percent increase in profit DETROIT - Dow Chemical Co. #39;s third-quarter earnings soared 86 percent to beat Wall Street forecasts, thanks largely to improved margins.",2,Business,"Dow Chemical reports 86 percent increase in profit DETROIT -- Dow Chemical Co. #39's third-quarter earnings soared 86 percent to beat Wall Street forecasts, thanks largely to improved margins.",0.9957
"Report: EADS Could Link With Thales The French government is considering a linkup of European Aeronautic Defence  amp; Space Co. with Thales SA to create an aerospace giant, the financial daily Les Echos reported Friday.",2,Business,"The French government is considering a linkup of European Aeronautic Defence and Space Co. with Thales SA to create an aerospace giant, the financial daily Les Echos reported Friday.",0.7989
"Xybernaut sews up bright-light mobile PC The flat-panel Atigo T/HB, designed for use in bright outdoor lighting, works as a wearable computer or as a wireless display.",3,Sci/Tech,"Xybernaut sews up bright-light mobile PC The flat-panel Atigo T/HB, designed for use in bright outdoor lighting, works as a wireless display or a wearable computer.",0.999
Microsoft Includes SP2 in Windows XP Embedded Customers using Windows XP Embedded will be able to use a downloadable preview to test the new software for conflicts with existing drivers.,3,Sci/Tech,Microsoft includes SP2 in Windows XP Embedded customers using Windows XP - Embedded will be able to use a downloadable preview to test the new software for conflicts with existing drivers.,0.999
"Health Care Technology Is a Promise Unfinanced While the Bush administration's words of support for a high-technology future for health care have been plentiful, the dollars, it seems, are scarce.",3,Sci/Tech,"Health Care Technology Is a Promise Unfinanced While the Bush administration's words of support for a high-tech future for health care have been plentiful, the dollars, it seems, are scarce.",0.9985
"Time Warner, SEC near deal on AOL troubles The Securities and Exchange Commission and Time Warner Inc. are nearing agreement on a deal in which the media giant would pay about \$750 million to settle wide-ranging allegations ",2,Business,"Time Warner, SEC near deal on AOL troubles The Securities and Exchange Commission and Time Warner Inc. are nearing agreement on a deal in which the media giant would pay $750 million to settle wide-ranging allegations.",0.9886
"Plane crash kills 10 close to racing MARTINSVILLE, Va. -- A Hendrick Motorsports plane crashed yesterday on its way to a NASCAR race, killing all 10 people aboard, including the son, brother and two nieces of the owner of one of auto racing's most successful organizations.",1,Sports,"Plane crash kills 10 close to racing MARTINSVILLE, Va. -- A Hendrick Motorsports plane crashed yesterday on its way to a NASCAR race, killing all 10 people aboard, including the son, brother and two nieces of the owner of one of the most successful organizations.",0.9989
"Acuity Earnings Rise on Improved Demand  CHICAGO (Reuters) - Acuity Brands Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AYI.N target=/stocks/quickinfo/fullquote""&gt;AYI.N&lt;/A&gt;, a maker of  lighting products and specialty chemicals, on Tuesday said  quarterly profit rose 87 percent due to improved sales, lower  operating expenses and a lower tax rate.",2,Business,"Acuity Earnings Rise on Improved Demand  CHICAGO (Reuters) - Acuity Brands Inc. (nyse: AIRI - news - people) said its quarterly profit rose 87 percent due to improved sales, lower operating expenses and a lower tax rate.",0.8948
"Technical Hitch Delays Russia Space Station Launch (Reuters) Reuters - The launch of a Russian rocket scheduled\to blast off to the International Space Station next month has\been postponed because of problems with the docking system,\Russia's space agency said on Wednesday.",3,Sci/Tech,"Technical Hitch Delays Russia Space Station Launch (Reuters) Reuters - The launch of a Russian rocket scheduled to blast off to the International Space Station next month has been postponed because of problems with the docking system, Russia's space agency said on Wednesday.",0.9901
"Motorola buys wireless network developer, eyes defense contracts CHICAGO - Motorola Inc. is acquiring MeshNetworks Inc., developer of a Wi-Fi based technology that is expected to help land more contracts for its growing government contracting business.",2,Business,"Motorola buys wireless network developer, eyes defense contracts CHICAGO -- Motorola Inc. is acquiring MeshNetworks Inc., developer of a Wi-Fi-based technology that is expected to help land more contracts for its growing government contracting business.",0.9991
News: Schwarzenegger signs bill banning paperless voting systems The Associated Press By Rachel Konrad,3,Sci/Tech,News: Schwarzenegger signs bill banning paperless voting systems The Associated Press By Rachel Konrad,1.0
American deaths The Pentagon has released the names of the following US service members killed recently in Iraq:,0,World,The Pentagon has released the names of the following US service members killed recently in Iraq:,0.9595
"AMD Rolls Out Low-Cost Net Access Device in India US chip maker Advanced Micro Devices AMD.N has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world.",3,Sci/Tech,"AMD Rolls Out Low-cost Net Access Device in India US chip maker Advanced Micro Devices has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world.",0.9751
"PepsiCo Reaffirms Its 2005 Outlook PepsiCo Inc., the world #39;s second-largest carbonated soft-drink maker, reaffirmed its outlook for 2005 Thursday after rival Coca-Cola Co.",2,Business,"PepsiCo Reaffirms Its 2005 Outlook PepsiCo Inc., the world's second-largest carbonated soft drink maker, reaffirmed its outlook for 2005 Thursday after rival Coca-Cola Co.",0.9903
"Epiphany looks to beef up call center CRM software maker Epiphany Inc. this week is rolling out new analytical software, including two new products and vertical-specific bundles aimed at the communications and retail finance industries.",3,Sci/Tech,"Epiphany looks to beef up call center CRM software maker Epiphany Inc., which this week is rolling out new analytical software, including two new products and vertical-specific bundles aimed at communications and retail finance industries.",0.9927
Sony plans dual-DVD for Mac The DRX-710UL-T external DVD burner supports both FireWire 400 and USB 2.0. It ships with Roxio Toast 6 Lite. Double-layer support means users can burn up to 8.5GB of data on a single DVDR DL disc.,3,Sci/Tech,Sony plans dual-DVD for Mac The DRX-710UL-T external DVD burner supports both FireWire 400 and USB 2.0. It ships with Roxio Toast 6 Lite. Double-layer support means users can burn up to 8.5GB of data on a single DVDR DL disc.,1.0
Sudan peace talks resume Peace talks between Darfur rebels and the Sudanese Government have resumed after a 24-hour boycott by rebels who accused Khartoum of violating a ceasefire by killing 75 civilians in six villages.,0,World,Sudan peace talks resume peace talks between Darfur rebels and the Sudanese government after a 24-hour boycott by rebels who accused Khartoum of violating a ceasefire by killing 75 civilians in six villages.,0.9858
"It may be end of line for narrow track Hurricane forecasters debate the usefulness of the  quot;skinny line quot; in tracking maps, and look at more accurate alternatives.",2,Business,"It may be the end of line for narrow track Hurricane forecasters, who debate the usefulness of the `` skinny line '' in tracking maps and look at more accurate alternatives.",0.9747
Transactions BASEBALL Atlanta (NL): Recalled P Roman Colon from Greenville (Southern League). Cincinnati (NL): Announced INF Brandon Larson accepted his outright assignment to Louisville (IL). Tampa Bay (AL): Released 1B-DH Randall Simon; recalled OF Midre Cummings from Durham (IL).,1,Sports,"Transactions BASEBALL Atlanta (NL): Recalled P Roman Colon from Greenville ( Southern League). Cincinnati (NL), announced INF Brandon Larson accepted his outright assignment to Louisville (IL). Tampa Bay (AL): released 1B-DH Randall Simon, recalled OF Midre Cummings from Durham (IL ).",0.9974
"Agassi bites the dust as Russian Safin sets up final clash with &lt;b&gt;...&lt;/b&gt; MADRID: Marat Safin defeated Andre Agassi 6-3, 7-6 yesterday to book a place in the Madrid Masters final against Argentina #39;s David Nalbandian.",1,Sports,"Marat Safin defeated Andre Agassi 6-3, 7-6 yesterday to book a place in the Madrid Masters final against Argentina's David Nalbandian.",0.8685
"IBM delivers Power-based servers with Linux IBM will push its Power5 line of servers down into the low end of the market, taking Linux with it, when it unwraps an aggressively priced series of Linux-only systems on Monday that will go up against the offerings of Sun Microsystems and Hewlett-Packard ",3,Sci/Tech,"IBM delivers Power-based servers with Linux IBM will push its Power5 line of servers down into the low end of the market, taking Linux with it, when it unwraps an aggressively priced series of Linux-only systems on Monday that will go up against the offerings of Sun Microsystems and Hewlett-Packard.",0.9918
"Long-Awaited Audit Shows Major Discrepancies In Newsday &lt;b&gt;...&lt;/b&gt; The Audit Bureau of Circulations released the long-awaited results of its audit of the Tribune Company #39;s scandal-tarred Newsday on Tuesday, confirming the magnitude of the discrepancies uncovered by the company #39;s recent internal audit.",2,Business,"Long-Awaited Audit Shows Major Discrepancies In Newsday &lt;b&gt;...&lt;/b&t; The Audit Bureau of Circulations released the long-awaited results of its audit of the Tribune Company's scandal-tarred Newsday on Tuesday, confirming the magnitude of the company's recent internal audit.",0.9665
"Israel Destroys Refugee Homes, Kills One GAZA CITY, Gaza Strip - A day after a mortar round killed an Israeli-American woman in a nearby settlement, the Israeli army charged into a Palestinian refugee camp Saturday, killing one person and tearing down 35 homes, witnesses and a U.N. aid official said...",0,World,"Israel Destroys Refugee Homes, Kills One GAZA City, Gaza Strip - A day after a mortar round killed an Israeli-American woman in a nearby settlement, the Israeli army charged into a Palestinian refugee camp Saturday, killing one person and destroying 35 homes, witnesses and a U.N. aid official said.",0.9928
"MEPS APPROVE REVAMPED COMMISSION Ending three weeks of stalemate, European lawmakers have approved a new executive commission for the European Union. European MPs had refused to accept a new team of commissioners proposed by Commission President Jose Manuel Barroso.",0,World,"MEPS APPROVE REVAMPED COMMISSION Ending three weeks of stalemate, European lawmakers have approved a new executive commission for the European Union. European MPs had refused to accept a new team of commissioners proposed by Commission President Jose Manuel Barroso.",1.0
Mars mission hailed as top 2004 breakthrough The discovery that Mars could have supported life billions of years ago has been ranked by the editors of international journal Science as the most important scientific achievement of 2004.,3,Sci/Tech,The discovery that Mars could have supported life billions of years ago has been hailed as the most important scientific achievement of 2004 by the editors of the journal Science.,0.9177
"Senate approves tax relief bill for manufacturers The Senate today passed a far-reaching, \$136 billion corporate tax package that cuts taxes for businesses ranging from film companies to bow-and-arrow makers while closing tax loopholes and bringing US exporters in line with ",2,Business,Senate approves tax relief bill for manufacturers The Senate today passed a $136 billion corporate tax package that cuts taxes for businesses ranging from film companies to bow-and-arrow makers while closing tax loopholes and bringing US exporters in line with the Bush administration.,0.9874
Pitt to Interview at Least Three Coaches (AP) AP - Pittsburgh athletic director Jeff Long plans to interview at least three candidates to replace football coach Walt Harris.,1,Sports,Pitt to Interview at Least Three Coaches (AP) AP - Pittsburgh Athletic Director Jeff Long plans to interview at least three candidates to replace football coach Walt Harris.,1.0
"Fan v Fan: Manchester City-Tottenham Hotspur This weekend Manchester City entertain Spurs, and with last seasons seven-goal FA Cup epic between the two teams still fresh in the memory, entertain could be the operative word.",1,Sports,"Fan v Fan: Manchester City-Tottenham Hotspur This weekend Manchester City entertain Spurs, and with last seasons seven-goal FA Cup epic between the two teams still fresh in the memory, entertaining could be the operative word.",0.9917
"SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) AFP - South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest some 24 billion dollars in building new chip production lines over the next six years.",0,World,"South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest $24 billion in building new chip production lines over the next six years.",0.7237
"Paterno #39;s real tragedy may be not knowing when to go Joe Paterno often has talked about the profound impact that a piece of classic literature has had on his life. While a student at Brooklyn Prep in the early 1940s, he devoured TheAeneid, written by the Roman poet Virgil.",1,Sports,"Paterno's real tragedy may be not knowing when to go, Joe Paterno has often talked about the profound impact that a piece of classic literature has had on his life, TheAeneid, written by Roman poet Virgil in the early 1940s.",0.9282
Patch in for Microsoft server spoofing flaw Attackers could use hole in small-business software to trick personal information out of people.,3,Sci/Tech,Patch in for Microsoft server spoofing flaw Attackers could use a hole in small-business software to trick personal information out of people.,0.9931
Digital home entertainment hits the road Theater-quality entertainment systems are coming to the car. Is rush hour ready for wireless file swapping?\&lt;br /&gt; Photo gallery: Consumer gear takes a test drive,3,Sci/Tech,Digital home entertainment hits the road Theater-quality entertainment systems are coming to the car. Is rush hour ready for wireless file swapping?,0.9596
"FedEx Quarterly Earnings More Than Double The world's top air-express shipper said earnings soared on strong revenue growth in its international, ground and freight services.",2,Business,"The world's top air-express shipper said earnings soared on strong revenue growth in its international, ground and freight services.",0.8471
Apple iTunes 'overcharging in UK' The OFT refers Apple's iTunes to the European Commission on the grounds that it over-charges UK customers.,3,Sci/Tech,Apple iTunes 'overcharging in UK' The OFT refers Apple's iTunes to the European Commission on the grounds that it overcharges UK customers.,0.9911
"Toy Safety Glance 398,000 Bumble Bee toys distributed by Graco Children #39;s Products. Graco received 26 reports of antennae breaking off the toys, including five reports of children who started to choke on the broken parts.",2,Business," Toy Safety Glance recalled 398,000 Bumble Bee toys distributed by Graco Children #39. Graco received 26 reports of antennae breaking off the toys, including five children who started to choke on the broken parts.",0.9035
"Sabotage halts Iraq oil exports from north KIRKUK, Iraq, Nov 2 (AFP) - Iraqi oil exports to Turkey were halted after a series of attacks Tuesday, including a major strike on a pipeline network connecting wells west of Kirkuk with the main export pipeline and refineries further south, oil officials ",0,World,"Sabotage halts Iraq oil exports from north KIRKUK, Iraq, Nov 2 (AFP) - Iraqi oil exports to Turkey were halted Tuesday after a major strike on a pipeline network connecting wells west of Kirkuk with the main export pipeline and refineries further south, oil officials said.",0.985
"Oracle expected to push on content management at OpenWorld Oracle is expected to unveil updates to its software's content management and business intelligence functions, as well as other enhancements at next week's Oracle OpenWorld user event.",3,Sci/Tech,"Oracle is expected to push on content management at OpenWorld next week, unveiling updates to its software's content management and business intelligence functions, as well as other enhancements at Oracle OpenWorld user event.",0.9534
"NASA expert says Bush stifles evidence on global warming IOWA CITY, Iowa A NASA scientist has charged that the Bush administration is subverting science and misleading the public by trying to suppress or alter evidence on the dangers of global warming.",3,Sci/Tech,"NASA expert says Bush stifles evidence on global warming IOWA CITY, Iowa A NASA scientist has charged that the Bush administration is subverting science and misleading the public by trying to suppress or alter evidence on the dangers of global warming.",1.0
Picking Your Perfect PCI Express PC Way back in June I suggested you hold off on buying a new PC until systems with PCI Express shipped. The new technology has the potential to dramatically improve performance because it replaces the pokey old ,3,Sci/Tech,Picking Your Perfect PCI Express PC Way back in June I suggested you hold off on buying a new PC until systems with PCI Express shipped. The new technology has the potential to dramatically improve performance because it replaces the pokey old ,1.0
"Gannett Needs Ad Pickup to Hit Target-CFO  NEW YORK (Reuters) - Newspaper publisher Gannett Co Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GCI.N target=/stocks/quickinfo/fullquote""&gt;GCI.N&lt;/A&gt; will need to see advertising demand pick up for its  fourth-quarter earnings to meet the consensus target of Wall  Street analysts, its chief financial officer said on Wednesday.",2,Business,"Gannett needs Ad Pickup to Hit Target-CFO  NEW YORK (Reuters) - Newspaper publisher Gannett Co Inc. (GCI) will need to see advertising demand pick up for its fourth-quarter earnings to meet the consensus target of Wall Street analysts, its chief financial officer said on Wednesday.",0.9229
"Bush Urges Putin Uphold Russian Democracy (Reuters) Reuters - President Bush on Wednesday urged\Russian President Vladimir Putin to ""uphold the principles of\democracy"" in a carefully worded message expressing concern\about Putin's proposed political reforms.",0,World,"Bush Urges Putin touphold Russian Democracy (Reuters) Reuters - President Bush on Wednesday urged Russian President Vladimir Putin to ""uphold the principles of democracy"" in a carefully worded message expressing concern about Putin's proposed political reforms.",0.9481
Gardner Loses Quest for Repeat Wrestling Gold US heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.,1,Sports,Gardner Loses Quest for Repeat Wrestling Gold US heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.,1.0
California Ace for Rose Justin Rose had his first-ever professional hole-in-one at the tough par-three 17th at Forest Oaks and then confessed that it was his only decent shot of the day.,1,Sports,California Ace for Rose Justin Rose had his first-ever professional hole-in-one at the tough par-three 17th at Forest Oaks and then admitted that it was his only decent shot of the day.,0.9955
"Nev. Move to Purge Some Dem Voters Fails (AP) AP - Elections officials have rebuffed an attempt by a former GOP operative to purge about 17,000 Democrats from the voter rolls in the battleground state of Nevada, where the two presidential candidates are in a dead heat.",0,World,"Nev. Move to Purge Some Dem Voters Fails (AP) AP - Elections officials have rebuffed an attempt by a former GOP operative to purge about 17,000 Democrats from the voter rolls in the battleground state of Nevada, where the two presidential candidates are locked in a dead heat.",0.9911
Google creators in share sell-off Google founders Larry Page and Sergey Brin have announced plans to sell millions of shares in the web search company they launched in 1998.,2,Business,Google creators Larry Page and Sergey Brin have announced plans to sell millions of shares in the web search company they founded in 1998.,0.9464
"Techs Hit Asian Shares Lower; Oil Down (Reuters) Reuters - Technology stocks led Asian share\markets lower Friday after a retreat by their U.S. peers, with\investors cautious amid record-breaking oil prices and ahead of\U.S. jobs data later in the day.",2,Business,"Techs Hit Asian shares Lower, Oil Down (Reuters) Reuters - Technology stocks led Asian share markets lower on Friday after a retreat by their U.S. peers, with investors cautious amid record-breaking oil prices and ahead of the US jobs data.",0.9851
"Jackson the Wizard of Loz WHATEVER her status as an individual in the world of basketball, Lauren Jackson #39;s ultimate legacy will be what she achieves with her teams.",1,Sports,"Lauren Jackson the Wizard of Loz WHATEVER her status as an individual in the world of basketball, her ultimate legacy will be what she achieves with her teams.",0.9692
"Scientists find Arctic is warming quickly A four-year-long study of the Arctic climate confirms what many in Canada #39;s North have been saying for years -- the Arctic is melting, and faster all the time.",3,Sci/Tech,Scientists find Arctic is warming quickly A four-year-long study of the Arctic climate confirms what many in Canada's north have been saying for years -- the Arctic is melting faster and faster.,0.9822
Dickens Departs Tony Dickens resigns as head coach at Northwestern six months after leading the Wildcats to the Maryland 4A boys basketball title.,1,Sports,Dickens Departs Tony Dickens resigns as head coach at Northwestern six months after leading the Wildcats to the Maryland 4A boys basketball title.,1.0
Allied Waste shares fall as company again lowers outlook AUSTIN - The stock of Allied Waste Industries Inc. fell Tuesday after the waste hauler cut its 2004 profit outlook for the second time in as many months.,2,Business,Allied Waste shares fall as company again lowers outlook AUSTIN - The stock of Allied Waste Industries Inc. fell Tuesday after the waste hauler cut its 2004 profit outlook for the second time in as many months.,1.0
"IBM Says Swamps Rivals in Key UNIX Computer Test IBM (IBM.N: Quote, Profile, Research) said on Thursday its workhorse commercial computers have smashed the industry #39;s most demanding tests, which analysts said creates ",3,Sci/Tech,"IBM Says Swamps Rivals in Key UNIX Computer Test IBM (IBM.N: Quote, Profile, Research) said on Thursday its workhorse commercial computers have smashed the industry's most demanding tests, which analysts said creates ",0.9828
"Tokyo Stocks Finish 2.6 Percent Higher (AP) AP - Tokyo stocks finished sharply higher Monday, fueled by Wall Street's gains last week. The U.S. dollar was higher against the Japanese yen.",0,World,"Tokyo Stocks Finish 2.6 percent Higher (AP) AP - Tokyo stocks finished sharply higher Monday, fuelled by Wall Street's gains last week. The dollar rose against the Japanese yen.",0.9926
BSkyB sees profits rise after strong subscriber growth (AFP) AFP - British satellite broadcaster BSkyB said profit rose by 16 percent in the first quarter as the group enjoyed strong subscriber growth in the run-up to the key Christmas trading period.,0,World,BSkyB sees profits rising after strong subscriber growth (AFP) AFP - British satellite broadcaster BSkyB said profit rose by 16 per cent in the first quarter as the group enjoyed strong customer growth in the run-up to Christmas trading.,0.9905
"CarMax Earnings Fall, Stock Up on Outlook (Reuters) Reuters - CarMax Inc.  on Friday posted\lower quarterly profit, but the used-car retailer said its\sales have been steadily improving, sending its shares up as\much as 14 percent.",2,Business,"CarMax Earnings Fall, Stock Up on Outlook (Reuters) Reuters - CarMax Inc. posted a lower-than-expected quarterly profit on Friday, but the used-car retailer said its sales had been steadily improving, sending its shares up as much as 14 percent.",0.9748
"Inheriting Aura From Woods, the New King of Golf Is a Lion Vijay Singh has a golf swing to envy, even when fooling around. A few days ago on the driving range at the Tour Championship, Singh grabbed Steve Flesch #39;s golf clubs.",1,Sports,"Inheriting Aura From Woods, the New King of Golf Is a Lion Vijay Singh has a golf swing to envy, even when fooling around. A few days ago on the driving range at the Tour Championship, Singh grabbed Steve Flesch's golf clubs.",0.9911
"Consumer Prices Climb; Jobless Claims Up (AP) AP - Consumer prices barely budged in August, suggesting that inflation isn't currently a problem for the economy and Federal Reserve policy-makers can stick with a gradual approach to raising interest rates.",2,Business,"Consumer prices climb; Jobless claims up (AP) AP - Consumer prices barely budged in August, suggesting that inflation isn't currently a problem for the economy and Federal Reserve policy-makers can stick with a gradual approach to raising interest rates.",1.0
"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants is to hang out with her friends at the mall.",2,Business,"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants to do is hang out with her friends at the mall.",0.9981
"Fallujah Violence Leaves 10 Troops Dead (AP) AP - U.S. troops powered their way into the center of the insurgent stronghold of Fallujah on Tuesday, overwhelming small bands of guerrillas with massive force, searching homes along the city's deserted, narrow passageways and using loudspeakers to try to goad militants onto the streets.",0,World,"Fallujah Violence Leaves 10 Troops Dead (AP) AP - U.S. troops powered their way into the center of the insurgent stronghold of Fallujah on Tuesday, searching homes along the city's deserted passageways and using loudspeakers to try to goad militants onto the streets.",0.9864
"Tropical Storm Kills at Least 90 in Haiti GONAIVES, Haiti - Tropical Storm Jeanne brought raging floodwaters to Haiti, killing at least 90 people and leaving dozens of families huddled on rooftops as the storm pushed further out into the open seas on Sunday, officials said.    Floods tore through the northwestern coastal town of Gonaives and surrounding areas, covering crops and turning roads into rivers...",0,World,"Tropical Storm Kills at Least 90 in Haiti GONAIVES, Haiti -- Tropical Storm Jeanne brought raging floodwater to Haiti on Sunday, killing at least 90 people and leaving dozens of families huddled on rooftops as the storm pushed further out into the open seas.",0.9682
Weather Data In Your Own Back Yard (washingtonpost.com) washingtonpost.com - WeatherBug wants to make meteorologists out of its users. The Internet weather service based in Gaithersburg has begun selling sensors that can turn anyone's back yard into a Web-connected weather station.,3,Sci/Tech,WeatherBug wants to make meteorologists out of its users. The Internet weather service based in Gaithersburg has begun selling sensors that can turn anyone's back yard into a Web-connected weather station.,0.8285
Microsoft Changes Its Tune on Porting SP2 Fixes Microsoft Watch: Redmond had told developers privately earlier this year of plans to port some SP2 fixes to older versions of Windows.,3,Sci/Tech,Microsoft Changes Its Tune on Porting SP2 Fixes Microsoft Watch: Redmond had told developers privately earlier this year of plans to port some SP2 fix to older versions of Windows.,0.9988
"Swimmer, 77, believed killed in shark attack CAPE TOWN -- A great white shark estimated to be at least 18 feet long attacked and presumably killed an elderly South African woman yesterday off a beach near Cape Town, officials said. Tyna Webb, 77, who lived in the area, was swimming off Sunny Cove in Fish Hoek when the massive shark circled her and then attacked, witnesses and ...",0,World,"Swimmer, 77, believed killed in shark attack CAPE TOWN -- A great white shark estimated to be at least 18 feet long attacked and apparently killed an elderly South African woman off a beach near Cape Town, officials said yesterday.",0.9496
"Pound soars amid wider currency fears Sterling rose to its highest level against the dollar since Black Wednesday, the day in September 1992 when the pound was forced out of the Exchange Rate Mechanism, the forerunner of the euro.",2,Business,"Pound soars amid wider currency fears Sterling rose to its highest level against the dollar since Black Wednesday, the day in September 1992 when the pound was forced out of the Exchange Rate Mechanism, the forerunner of the euro.",1.0
"Dollar Bounces; Eye on Data, Greenspan  LONDON (Reuters) - The dollar bounced off recent four-week  lows against the euro and yen on Monday in thin August trade  with investors focusing on U.S. data and a speech by the  Federal Reserve chief later in the week.",2,Business,"Dollar Bounces; Eye on Data, Greenspan  LONDON (Reuters) - The dollar rose on Monday against the euro and yen in thin August trade, with investors focusing on U.S. data and a speech by the Federal Reserve chief later in the week.",0.8761
Harvard Seeks Permission to Clone Human Embryos (Reuters) Reuters - Harvard University researchers said\on Wednesday they were seeking permission to use cloning\technology to make human stem cells.,3,Sci/Tech,Harvard Seeks Permission to Clone Human Embryos (Reuters) Reuters - Harvard University researchers said on Wednesday they were seeking permission to use cloning to make human stem cells.,0.9809
"Intel Sheds Light on 2005 Desktop Strategy Intel #39;s products for the digital home and digital office in 2005 will give consumers and IT managers more capabilities than just raw performance, and the company plans to highlight those products as it did with its Centrino mobile technology, Intel ",3,Sci/Tech,"Intel Sheds Light on 2005 Desktop Strategy Intel #39's products for the digital home and digital office in 2005 will give consumers and IT managers more capabilities than just raw performance, and the company plans to highlight those products as it did with its Centrino mobile technology, Intel said.",0.9806
Tremor shook Japan At least 14 people sustained injuries when a strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of Japan #39;s northernmost main island of Hokkaido.,0,World,At least 14 people sustained injuries when a strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of Japan's northernmost main island of Hokkaido.,0.8414
"Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...",3,Sci/Tech,"Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt pilot...",0.9952
US Airways shares up on possible pilots pact Shares of US Airways Group Inc. rose more than 9 Thursday morning after the airline #39;s pilots union said it may agree on a plan to cut wages and benefits.,2,Business,US Airways shares up on possible pilots pact shares of US Airways Group Inc. rose more than 9 percent on Thursday after the airline's pilots union said it may agree on a plan to cut wages and benefits.,0.9778
"Virgin Starts (70) Mile-High Club With the misery that has plagued the airline industry recently, the last place you #39;d expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an airline entrepreneur.",3,Sci/Tech,"Virgin Starts (70) Mile-High Club With the misery that has plagued the airline industry recently, the last place you #39'd expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an airline entrepreneur.",0.9908
"Car Crashes Into Japan Parliament Gate -Jiji (Reuters) Reuters - A car crashed into a gate of Japan's\parliament building in central Tokyo on Thursday and caught\fire, Jiji news agency said.",0,World,"Car Crashes Into Japan Parliament Gate -Jiji (Reuters) Reuters - A car crashed into a gate of Japan's Parliament building in central Tokyo on Thursday and caught fire, Jiji news agency said.",0.9949
Arafat #39;s body arrives in Cairo for funeral The body of late Palestinian President Yasser Arafat has arrived in Cairo from Paris for a military funeral which presidents and other dignitaries from around the world are due to attend.,0,World,Arafat's body arrives in Cairo for funeral The body of the late Palestinian President Yasser Arafat has arrived in Cairo from Paris for a military funeral attended by presidents and other dignitaries from around the world.,0.9785
"Labor: Anti-Peres meetings scheduled for Sunday Labor members have scheduled two  #39;rebel #39; anti-Peres conferences for Sunday, one to be headed by MK Matan Vilnai and the second by MK Binyamin Ben-Eliezer.",0,World,"Labor: Anti-Peres meetings scheduled for Sunday Labor members have scheduled two `` #39;rebel #39 '' anti-peres conferences for Sunday, one headed by MK Matan Vilnai and the second by MK Binyamin Ben-Eliezer.",0.9908
Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won #39;t be closing down its Half.,3,Sci/Tech,Half.com to continue at full speed This fourth priority #39's main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won't be closing down its Half.,0.9806
Bond game fails to shake or stir GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.,3,Sci/Tech,Bond game fails to shake or stir GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.,1.0
Microsoft files lawsuits against smut spammers Microsoft said today it has filed seven lawsuits against defendants it accuses of sending hundreds of thousands of spam e-mails with sexually explicit content.,3,Sci/Tech,Microsoft files lawsuits against smut spammers Microsoft said it has filed seven lawsuits against defendants it accuses of sending hundreds of thousands of spam e-mails with sexually explicit content.,0.998
