original_text,label,label_name,paraphrase,similarity
"Lloyds TSB to Move More Than 1,000 UK Jobs to Asia (Update1) Lloyds TSB Group Plc, the UK #39;s No. 5 bank by assets, plans to move at least another 1,000 employees from Britain to Asia, where labor costs are lower.",2,Business,"Lloyds TSB to move more than 1,000 UK jobs to Asia (Update1) Lloyds Tsb Group Plc, the UK No. 5 bank by assets, plans to move at least another 1,000 employees from Britain to Asia, where labor costs are lower .",0.9918
Cordero sets new club mark com. Cordero notched his 44th save of the season Sunday to establish a Rangers record previously held by current Rangers roving pitching instructor John Wetteland.,1,Sports,"Cordero sets new club mark com. On Sunday , cordero notched his 44th save of the season to establish a Rangers record previously held by current Rangers roving pitching instructor John Wetteland .",0.9937
Poll: I was right to let Henry score Referee Graham Poll has insisted that he acted within the laws of the game when he allowed Thierry Henry to take a quick free-kick yesterday.,1,Sports,I was right to let Henry score Referee Graham Poll has insisted that he acted within the laws of the game when he allowed Thierry Henry to take a quick free-kick yesterday .,0.9848
"Fannie Mae woes may hit stock If Fannie Mae (FNM) is hampered by new limits on its operations, shareholders of the USA #39;s biggest mortgage-investment company are likely to feel the pinch more than the nation #39;s mortgage borrowers.",2,Business,"If Fannie Mae (FNM) is hampered by new limits on its operations, shareholders of the largest mortgage investment company in the USA are likely to feel the pinch more than the mortgage borrowers of the nation #39 .",0.8824
"US suspends helicopter flights after Japan crash (AFP) AFP - The United States suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.",0,World,"US suspends helicopter flights after Japan crash (AFP) AFP - The United States suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash on an Okinawa University campus .",0.9999
"NFL games on TV NY JETS (6-1) at BUFFALO (2-5) When, where: Sunday, 1 p.m., at Orchard Park, N.Y. TV: Ch. 4. Last meeting: New York won, 16-14, Oct. 10. Comments: The Jets pulled out the first meeting, 16-14, on a late 38-yard Doug Brien field goal. Chad Pennington threw for a season high 310 yards in that game, 90 of which went to ...",1,Sports,"NFL games on TV NY JETS (6-1) at BUFFALO (2-5) When, where: Sunday, 1 p.m., at Orchard Park, N.Y. TV: Ch. 4. Comments: The Jets won the first meeting, 16-14, on a late 38-yard Doug Brien field goal . Chad Pennington threw for a season high 310 yards in that game , 90 of which went to ...",0.9903
"GM May Close Plant in Europe  DETROIT (Reuters) - General Motors Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GM.N target=/stocks/quickinfo/fullquote""&gt;GM.N&lt;/A&gt; will likely  cut some jobs in Europe and may close a plant there as part of  a restructuring plan under development to try to return the  region to profitability, the U.S. automaker said on Wednesday.",2,Business,"GM may close a plant in Europe DETROIT (Reuters) - General Motors Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GM.N target=/stocks/quickinfo/fullquote""&gt;GM.n 's a restructuring plan under development to try to return the region to profitability , the U.S. automaker said on",0.9628
"Court Declines to Hear Gay Marriage Case (AP) AP - The Supreme Court on Monday sidestepped a dispute over gay marriages, rejecting a challenge to the nation's only law sanctioning such unions.",0,World,"Court declines to hear gay marriage case (AP) AP - The Supreme Court on Monday sidestepped a dispute over gay marriages, rejecting a challenge to the nation's only law sanctioning such unions .",1.0
"Israel would not bar Arafat return after overseas treatment JERUSALEM, Oct 28 (AFP) - Israel will not bar ailing Palestinian leader Yasser Arafat from returning to the West Bank if he were to leave for medical treatment, senior government spokesman Raanan Gissin told AFP Thursday.",0,World,"Israel would not bar Arafat from returning to the West Bank after overseas treatment JERUSALEM, Oct. 28 (AFP) - Israel will not bar the ailing Palestinian leader Yasser arafat returning to Gaza if he were to leave for medical treatment , senior government spokesman Raanan Gissin told AFP Thursday .",0.981
"BT to buy Infonet for US\$965mil BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.",2,Business,"BT to buy Infonet for US$965mil BERLIN: BT Group Plc, Britain#39;s largest phone company, plans to purchase Infonet Services Corp. for US $965 million to add a data network spanning more than 180 countries .",0.9854
"CBS Realigns Entertainment Divisions eslie Moonves, the co-president of Viacom, yesterday realigned the management of the company #39;s CBS entertainment division and Paramount television production studio, promising smoother and greater interaction between the two.",2,Business,"CBS Realigns Entertainment Divisions eslie Moonves, co-president of Viacom, yesterday realigned the management of the company #39;s entertainment division and Paramount television production studio, promising smoother and greater interaction between the two .",0.995
Do-not-call bill could be introduced today The federal government hopes to introduce legislation today to establish a do-not-call registry for consumers who want to stop endless telemarketing pitches.,2,Business,Do-not-call bill could be introduced today The federal government hopes to introduce legislation today to establish a do not-call registry for consumers who want to stop endless telemarketing pitches .,0.9984
"Deportivo La Corua 0-1 Liverpool: FT Report LA CORUNA, November 3 (Champions League) - Rafael Benitez heard his name ring around a Spanish stadium in his homeland again but this time it was from Scouse voices rather than those in Valencia, with whom he won La Liga.",1,Sports,"Deportivo La Corua 0-1 Liverpool: FT Report LA CORUNA, 3 November (Champions League) - Rafael Benitez heard his name again ring around a Spanish stadium in his homeland, but this time it was from Scouse voices rather than those in Valencia, with whom he won La Liga .",0.9931
"NHL Owner Is Criticized for Talking of Replacement Players The day before the regular season was supposed to open, the National Hockey League rebuked a team official yesterday for his comments about the league #39;s strategy in its labor lockout, its second in a decade.",1,Sports,"The NHL owner is criticised for talking about replacement players The day before the regular season was supposed to open, the National Hockey League rebuked a team official yesterday for his comments about the league #39;s strategy in its labor lockout, its second in a decade .",0.9846
"Pfizer to Sponsor Large New Celebrex Trial  NEW YORK (Reuters) - Pfizer Inc. said on Monday it plans to  sponsor a major clinical study to further assess the  cardiovascular safety of its arthritis drug Celebrex following  the withdrawal of Merck   Co.'s Vioxx, a drug in the same  class.",2,Business,"Pfizer to sponsor a large new Celebrex trial NEW YORK (Reuters) - On Monday, after the withdrawal of Merck Co. 's Vioxx, a drug in the same class , pfizer Inc. said it plans to support a major clinical study to assess the cardiovascular safety of its arthritis drug Celebrex .",0.9868
"Amazon to Buy Chinese Retailer Joyo.com Internet retailer Amazon.com Inc. said on Thursday that it will buy Joyo.com Ltd., which runs some of China #39;s biggest retail Web sites, for about \$75 million to gain entry into China #39;s fast-growing market.",3,Sci/Tech,"Amazon to buy the Chinese retailer Joyo.com Internet retailer Amazon.com Inc. said on Thursday that it will buy for about 75 million Joyo .com Ltd., which runs some of China 's biggest retail Web sites , to gain entry into the fast-growing market of China #39 .",0.9782
"US Forces Bomb Iraq's Falluja, Seize Zarqawi Aide (Reuters) Reuters - U.S. planes bombed targets in\Iraq's rebel-held city of Falluja, killing two people, and the\U.S. military said it had captured a lieutenant of its\deadliest Islamist enemy in Iraq in a raid early on Saturday.",0,World,"US forces bomb Iraq's Falluja, seize Zarqawi Aide (Reuters) Reuters - U.S. planes bombed targets in the rebel-held city of Fallusa in Iraq, killing two people, and the US military said it had captured a lieutenant of its deadliest Islamist enemy in Iraq in a raid on Saturday .",0.9771
Cricket: Dubai global academy The International Cricket Council are to open a global cricket academy designed to improve standards of lesser nations.,0,World,Cricket: Dubai Global Academy The International Cricket Council are to open a global cricket academy designed to improve the standards of lesser nations .,0.9997
"Pay Adviser Talks of Role in Ovitz Deal The outside adviser who helped draft the 1995 employment agreement for the president of Walt Disney, Michael S. Ovitz, testified on Tuesday that he had reservations ",2,Business,"Pay Adviser talks about role in Ovitz Deal The outside adviser who helped draft the 1995 employment agreement for the president of Walt Disney, Michael S.Ovitz, testified on Tuesday that he had reservations .",0.9829
"Xandros rolls out Linux desktop management app Linux desktop vendor Xandros Inc. on Tuesday announced the availability of its new Xandros Desktop Management Server (xDMS) application, which gives IT administrators the tools to roll out, configure and maintain mass deployments of Linux-equipped PCs.",3,Sci/Tech,"Xandros rolls out Linux desktop management app Linux desktop vendor xandros Inc. announced on Tuesday the availability of its new XANDros Desktop Management Server (xDMS) application, which gives IT administrators the tools to roll out, configure and maintain mass deployments of Linux-equipped PCs .",0.9989
"French Hostage Transfer Sparks Release Hopes  PARIS (Reuters) - Hopes of a swift end to the French  hostage crisis rose early Friday, after the Le Figaro newspaper  that employs one of the two captives said the men were now  being held by Iraqi guerrillas willing to negotiate their  release.",0,World,French Hostage Transfer Sparks Release Hopes PARIS (Reuters) - Hopes of a swift end to the French hostage crisis rose early Friday after the Le Figaro newspaper that employs one of the two captives said that the men were now held by Iraqi guerrillas willing to negotiate their release .,0.9987
"Apple Confirms More UK Retail Stores Coming; Additional Locations &lt;b&gt;...&lt;/b&gt; Apple Computer confirmed Thursday it plans to open two additional Apple retail stores in the United Kingdom in 2005 - one in Birmingham, northwest ",3,Sci/Tech,"Apple confirms more UK retail stores coming; additional locations &lt;b&gt;... Apple Computer confirmed Thursday that it plans to open two additional Apple retail stores in the United Kingdom in 2005 - one in Birmingham, northwest",0.9934
"Get the Facts on Microsoft Benchmarks Now that Steve Ballmer and company have given you all the facts you need to compare Windows and Linux, allow me to add just one little tidbit.",3,Sci/Tech,"Get the facts on Microsoft Benchmarks Now that Steve Ballmer and company have given you all the facts you need to compare Windows and Linux, allow me to add just one little tidbit.",1.0
Bulls Stomp Cavaliers Eddy Curry scores 20 points and rookie Ben Gordon adds 21 to lead Chicago to a rare 113-85 lopsided win over Cleveland on Wednesday.,1,Sports,Bulls Stomp Cavaliers Eddy Curry scores 20 points and rookie Ben Gordon adds 21 to lead Chicago to a rare 113-85 lopsided win over Cleveland on Wednesday .,1.0
Recording Industry Sues 750 Computer Users LOS ANGELES - The recording industry on Thursday filed another round of copyright infringement lawsuits against people it said were illegally distributing songs over the Internet.,3,Sci/Tech,Recording Industry Sues 750 Computer Users LOS ANGELES - The recording industry filed another round of copyright infringement lawsuits against people it said were illegally distributing songs over the Internet .,0.993
"Bush Urges Putin Uphold Russian Democracy (Reuters) Reuters - President Bush on Wednesday urged\Russian President Vladimir Putin to ""uphold the principles of\democracy"" in a carefully worded message expressing concern\about Putin's proposed political reforms.",0,World,"Bush urges Putin to uphold Russian democracy (Reuters) Reuters - President Bush on Wednesday urged Russian President Vladimir Putin to ""uphold the principles of democracy"" in a carefully worded message expressing concern about Putin's proposed political reforms .",0.9839
"2 charged after Chicago area pals are slain in NC tragedy Ever since they met in fourth grade, Brett Johnson Harman and Kevin McCann were as close as brothers.  quot;They had the same mannerisms, the same kind of humor, and they even looked alike, quot; said McCann #39;s father, Dennis McCann.",1,Sports,"2 charged after Chicago area pals are slain in the NC tragedy Ever since they met in the fourth grade, Brett Johnson Harman and Kevin McCann were as close as brothers . quot;They had the same mannerisms, the same kind of humor , and they even looked alike , '' said the father of MCann #39 .",0.9513
"Warrick doubtful for Sunday Cincinnati, OH (Sports Network) - Cincinnati Bengals wide receiver Peter Warrick is doubtful for Sunday #39;s game against Cleveland because of a shin injury.",1,Sports,"Warrick doubtful for Sunday Cincinnati, OH (Sports Network) - Cincinnati Bengals wide receiver Peter Warrick is doubtful to play Sunday #39 against Cleveland because of a shin injury .",0.9919
"Pacific Oil Link Is Best for Russia, Ambassador Says (Update1) Russia, the world #39;s second-biggest oil exporter, will benefit most from a Siberian crude oil pipeline to the Pacific rather than to China as energy resources are needed to develop the ",2,Business,"The Pacific Oil Link Is Best for Russia, Ambassador Says (Update1) Russia, the second largest oil exporter in the world, will most benefit from a Siberian crude oil pipeline to the Pacific rather than to China as energy resources are needed to develop the region .",0.9808
"Vonage Calls on Linksys for VoIP (PC World) PC World - Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.",3,Sci/Tech,Vonage calls Linksys for VoIP (PC World) PC World - Linksy will provide broadband-to-phone adapters and eventually Wi-Fi equipment .,0.9721
"McCain again opposes the president Global warming needs more attention, according to John McCain, and President Bush needs to lead the way. I listened to some of the hearings on this subject this week, and I must say the people testifying are ",3,Sci/Tech,"McCain again opposes the president Global warming needs more attention, according to John McCain, and President Bush needs to lead the way . I listened to some of the hearings on this subject this week and I must say that the people testifying are .",0.9927
"Sloppy win suits Badgers TUCSON -- Booker Stanley ran for a career-high 135 yards on 30 carries, including a 7-yard run for Wisconsin's only touchdown, and the 20th-ranked Badgers rallied for a stormy 9-7 victory over Arizona yesterday.",1,Sports,"Sloppy win suits Badgers TUCSON -- Booker Stanley ran for a career-high 135 yards on 30 carries, including a 7-yard run for Wisconsin's only touchdown , and the 20th-ranked badgers rallied yesterday to a stormy 9-7 victory over Arizona .",0.9994
"U.S. Treasuries Inch Up, Await Data  LONDON (Reuters) - U.S. Treasury prices inched higher on  Friday, with a rally in Japanese government bond (JGB) prices  helping the market recover some ground from the previous day's  sell-off.",2,Business,"U.S. Treasury prices inched higher on Friday, with a rally in Japanese government bonds (JGB) prices helping the market recover some ground from the sell-off the previous day .",0.8772
"Alcoa Shares Fall Most Since April in Europe After Forecast Shares of Alcoa Inc., the world #39;s biggest aluminum producer, fell the most in almost five months in Europe after the company said third-quarter profit from continuing operations will be below analysts #39; estimates.",2,Business,"Shares of Alcoa Inc., the world#39;s largest aluminum producer, fell the most in Europe since April after the company said that the third-quarter profit from continuing operations will be below analysts' estimates .",0.9489
Afghanistan Official Bashardost Resigns (AP) AP - An Afghan Cabinet minister resigned Monday after President Hamid Karzai rejected his drive to shut down relief groups he accused of wasting money on expensive cars and houses.,0,World,Afghanistan official Bashardost resigns (AP) AP - An Afghan cabinet minister resigned Monday after President Hamid Karzai rejected his drive to shut down relief groups he accused of wasting money on expensive cars and houses .,1.0
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada reported Wednesday.",0,World,"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian Press - OTTAWA (CP) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled into one of the 27 census metropolitan areas of the country, but still found it harder to find employment than natural-born citizens, reported Statistics Canada Wednesday .",0.9929
"Nowitzki, Mavericks Snap Timberwolves #39; Streak Dirk Nowitzki scored 23 of his 34 points in the second half as the Dallas Mavericks snapped the Minnesota Timberwolves #39; five-game winning streak 97-87.",1,Sports,"Nowitzki, Mavericks snap Timberwolves #39 - Streak Dirk Nowitzk scored 23 of his 34 points in the second half as the Dallas Mavs snapped the Minnesota Timberwolves - Five-game winning streak 97-87 .",0.9853
"Product Previews palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne",2,Business,"PalmOne Upgrades Treo With Faster Chip, Better DisplayWith more than 600,000 units shipped, the Treo 600 is one of the biggest smartphone success stories . The 650 also carries a removable battery, 32MB of flash memory and a faster 312MHz Intel XScale processor . Improved multimedia features include a built-in MP3 player, as well as video capture and playback functionality . Products are expected to ship from some carriers who will add their own services by year end and",0.9175
"Researchers Study Plastics From Feathers (AP) AP - Researchers at Iowa State University are pecking away at ways of making environmentally friendly plastic. From golf tees to a biodegradable flower pot that can be planted directly in the ground, scientists are studying ways of making plastics from things such as chicken feathers and soy protein.",3,Sci/Tech,"Researchers study plastics from feathers (AP) AP researchers at Iowa State University are pecking away at ways of making environmentally friendly plastics : from golf tees to a biodegradable flower pot that can be planted directly in the ground , scientists are studying ways to make plastic from things such as chicken feathers and soy protein .",0.9917
Microsoft signs two Indian deals The announcement came as Microsoft chief executive Steve Ballmer opened the group #39;s new Indian headquarters in the city of Hyderabad.,2,Business,Microsoft signs two Indian deals The announcement came as Microsoft chief executive Steve Ballmer opened the new Indian headquarters of the group in the city of Hyderabad .,0.9728
"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question...",0,World,Stocks sink on Coke's gloomy forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a dreadful forecast and a lower-than-expected reading on industrial production for August threw the nation's overall economic outlook into question ...,0.9828
"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why.",3,Sci/Tech,"Study: Wrecks jump 3 days after terrorist attacks Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack , and researchers are searching for an explanation why .",0.9926
"Steel group sees continued strength in China demand LONDON (CBS.MW) -- European markets saw a moderate advance in early trade Monday, carrying over some of the late-session rally on Wall Street and helped by steel group Arcelor #39;s view of Chinese demand.",2,Business,"Steel group sees continued strength in China demand LONDON (CBS.MW) -- European markets saw a moderate advance in early trade Monday, carrying some of the late-session rally on Wall Street and helped by steel group Arcelor #39;s view of Chinese demand .",0.9995
"Wenger commits future to Arsenal Arsenal FC have agreed a three-year contract extension with manager Arsne Wenger, retaining the Frenchman #39;s services until May 2008.",1,Sports,"Wenger commits to Arsenal Arsenal FC have agreed a three-year contract extension with manager Arsne Wenger, retaining the Frenchman #39;s services until May 2008 .",0.968
Japan Shares Down 1.6 Pct  TOKYO (Reuters) - Tokyo's Nikkei average dropped 1.65  percent by mid-afternoon on Friday and was on course for a  sixth day of losses as worries over high oil prices and  uncertainty over the U.S. economic and market outlook hit a  broad range of stocks.,2,Business,Japan shares down 1.6 pct TOKYO (Reuters) - Tokyo's Nikkei average dropped 1.65 percent on Friday and was on course for a sixth day of losses as worries over high oil prices and uncertainty over the U.S. economic and market outlook hit a broad range of stocks .,0.999
"General Mills goes whole grains NEW YORK (CNN/Money) - General Mills announced plans Thursday to start using healthier whole grains in all of its ready-to-eat cereals, including children #39;s cereals such as Trix, Cocoa Puffs and Lucky Charms.",2,Business,"General Mills goes whole grains NEW YORK (CNN/Money) - General Mill announced Thursday plans to use healthier whole grains in all its ready-to-eat cereals, including children's cereals such as Trix, Cocoa Puffs and Lucky Charms .",0.9831
"UK broadband usage doubles in past six months New research from NOP, shows that more of the UK Internet population are progressing to broadband - with usage at 41 per cent up from 27 per cent just six months ago, and an increase in females using the internet.",3,Sci/Tech,UK broadband usage doubles in the past six months New research from NOP shows that more of the UK Internet population is moving to broadband - with usage at 41 per cent up from 27 per cent six months ago and an increase in females using the internet .,0.9827
Shares of Large Drug Makers Fall  NEW YORK (Reuters) - Shares of large drug makers fell on  Thursday after a top U.S. cardiologist questioned the safety of  new arthritis drugs and the performance of U.S. regulators in  monitoring drug safety.,2,Business,Shares of Large Drug Makers fall NEW YORK (Reuters) - The shares of large drug makers fell on Thursday after a top US cardiologist questioned the safety of new arthritis drugs and the performance of U.S. regulators in monitoring drug safety .,0.997
Premier League charges Villa manager with illegal approach for &lt;b&gt;...&lt;/b&gt; The Premier League has charged Aston Villa manager David O #39;Leary with making an illegal approach for Southampton striker James Beattie.,1,Sports,Premier League charges Villa manager with an illegal approach for &lt;b&gt;... The Premier League has charged Aston Villa manager David O #39;Leary with making an unlawful approach for Southampton striker James Beattie .,0.9782
"Skybox updates risk management wares BOSTON - New software from Skybox Security will help companies monitor their networks and comply with U.S. federal and state data security regulations, and even help them prepare networks for dangerous new Internet worms, according to the company.",3,Sci/Tech,"Skybox updates risk management wares BOSTON - New software from Skybox Security will help companies monitor their networks and comply with U.S. federal and state data security regulations and even help them prepare networks for dangerous new Internet worms, according to the company .",0.9998
"Barcelona return for Mourinho Jose Mourinho, the Chelsea manager, last night talked about how  quot;emotional quot; it will be returning to Barcelona in the last 16, knockout stage of the Champions League.",1,Sports,"Last night , Jose Mourinho, the Chelsea manager , talked about how emotional it will be returning to Barcelona in the last 16 of the Champions League knockout stage .",0.9334
Anti-Doping Agency Is Boosted By Ban of Sprinter in Balco Case The United States Anti-Doping Agency received an important validation yesterday in its attempt to punish athletes who were suspected of doping in the Balco steroids scandal but who had not failed a drug test.,1,Sports,The anti-doping agency is boosted by the ban of the sprinter in the Balco case The United States Anti-Doping Agency received an important validation yesterday in its attempt to punish athletes suspected of doping in Balco steroids scandal but who had not failed a drug test .,0.9737
"Huskies fail 1st road test This so-called rivalry might be worth saving after all. UMass finally got one Thursday night. And the Minutemen did it in exciting fashion, one that totally disgusted Jim Calhoun.",1,Sports,Huskies fail 1st road test This so-called rivalry might be worth saving after all. UMass finally got one Thursday night and the Minutemen did it in an exciting fashion that totally disgusted Jim Calhoun .,0.9973
"Cards all hearts Ten outs away from winter, knowing a 105-win magic-carpet ride was about to hit the runway way too soon. Ten outs away from winter, and the St.",1,Sports,"Cards all hearts Ten outs away from winter, knowing that a 105-win magic carpet ride was about to hit the runway way too soon.",0.9505
"Google Founders Interviewed by Barbara Walters Google Founders Interviewed by Barbara Walters\\Google's founders, Larry Page and Sergey Brin, were interviewed last night by Barbara Walters on ABC's 20/20 10 Most Fascinating People. Andy Beal who doesn't seem to be too fond of Barbara Wawa pointed this out on his SearchEngineLowdown blog. I was too busy eating ...",3,Sci/Tech,Google Founders interviewed by Barbara WaltersGoogle founders Larry Page and Sergey Brin were interviewed on ABC's 20/20 10 Most Fascinating People last night . Andy Beal who doesn't seem to be too fond of Barbara Wawa pointed this out on his SearchEngineLowdown blog .,0.9581
Inzamam happy with win Captain Inzamam-ul-Haq praised his spinners after Pakistan knocked Kenya out of the Champions Trophy with a seven-wicket win at Edgbaston.,1,Sports,Captain Inzamam-ul-Haq praised his spinners after Pakistan knocked Kenya out of the Champions Trophy with a seven-wicket win at Edgbaston .,0.9187
"India #39;s Offer for Peace Talks on Kashmir Is Sweetened With Aid India #39;s prime minister, Manmohan Singh, came to Kashmir on Wednesday offering unconditional talks with anyone willing to renounce violence and a \$5.3 billion economic ",0,World,India #39;s offer for peace talks on Kashmir is sweetened with aid India # 39;s prime minister Manmohan Singh came to Kashmir on Wednesday and offered unconditional talks with anyone willing to renounce violence and a $5.3 billion economic deal .,0.9862
IU researchers helping to study video game-violence link Researchers from the Indiana University School of Medicine are trying to determine whether violent video games such as Grand Theft Auto can make players more prone to violent behavior.,3,Sci/Tech,Researchers from IU helping to study video game violence link Researchers from the Indiana University School of Medicine are trying to determine whether violent video games such as Grand Theft Auto can make players more prone to violent behavior .,0.9842
New I.B.M. Report Will Warn of Computer Security Threats I.B.M. plans to begin releasing a monthly report of threats to computer networks in an effort to establish an indicator similar to the federal governments Homeland Security Advisory System.,3,Sci/Tech,A new I.B.M. report will warn of computer security threats I. B. M. plans to release a monthly report of threats to computer networks in an effort to establish an indicator similar to the federal Homeland Security Advisory System .,0.9937
"Vietnam Opens Bunker Used by Ho Chi Minh (AP) AP - Behind thick concrete walls and iron doors, Ho Chi Minh and other top Vietnamese leaders hid in secret underground tunnels during U.S. B-52 bombing raids to plot key military strategies that led to America's defeat in the Vietnam War.",0,World,"Vietnam opens Bunker used by Ho Chi Minh (AP) AP - Behind thick concrete walls and iron doors, Ho Chi minh and other top Vietnamese leaders hid in secret underground tunnels during U.S. B-52 bombing raids to plot key military strategies that led to America's defeat in the Vietnam War .",1.0
"U.S. Forces Kill 50 Sadr Militia in Baghdad Suburb  BAGHDAD (Reuters) - U.S. forces killed more than 50 Shi'ite  militiamen on Wednesday in a significant advance into a Baghdad  suburb that is a powerbase for radical cleric Moqtada al-Sadr,  the military said.",0,World,"U.S. forces kill 50 Sadr militiamen in Baghdad suburb BAGHDAD (Reuters) - On Wednesday, US forces killed more than 50 Shi'ite militiamen , in a significant advance into a suburb of the city that is a power base for radical cleric Moqtada al-Sadr , the military said .",0.9909
"Thousands Hit NYC Streets; Cheney Arrives NEW YORK - Tens of thousands of demonstrators marched past the Madison Square Garden site of the Republican National Convention on Sunday, chanting, blowing whistles and carrying anti-war banners as delegates gathered to nominate President Bush for a second term.    On the eve of the convention, the demonstrators packed the street from sidewalk to sidewalk for 20 blocks as they slowly filed past...",0,World,"Thousands Hit NYC Streets; Cheney Arrives NEW YORK - Tens of thousands of demonstrators marched past the Madison Square Garden site of the Republican National Convention on Sunday, chanting, blowing whistles and carrying anti-war banners as delegates gathered to nominate President Bush for a second term . On the eve of the convention, the demonstrators packed the street from sidewalk to sidewalk for 20 blocks as they slowly filed past...",1.0
"Bosox strike deal with Mirabelli; Yanks, Flaherty close The Boston Red Sox have signed backup catcher Doug Mirabelli to a two-year deal worth \$3 million, making him the first of the World Series champions #39; 16 free agents to re-sign.",1,Sports,"The Boston Red Sox have signed backup catcher Doug Mirabelli to a two-year deal worth 3 million dollars, making him the first of the World Series champions #39; 16 free agents to resign .",0.8735
Honda aiming for BAR buyout? Motorsport.com. Reports this week suggest that Honda is aiming to either buy BAR or become co-owner of the team by purchasing a shareholding.,1,Sports,Honda aiming for BAR buyout? Motorsport.com. Reports this week suggest that Honda is either aiming to buy BAR or become co-owner of the team by purchasing a shareholding .,0.9977
"Mother of Jackson Accuser Testifies SANTA MARIA, Calif. - The mother of the boy accusing Michael Jackson of molestation testified Friday she does not remember a private investigator telling her that he was working for one of the pop star's attorneys, but believed he worked directly for the singer...",0,World,"Mother of Jackson Accuser Testifies SANTA MARIA, Calif. - The mother of the boy who accused Michael Jackson of molestation testified Friday that she does not remember a private investigator telling her that he was working for one of the pop star's attorneys, but believed he worked directly for the singer...",0.9975
"Hamm flap, Dream Team just wrong ATHENS, Greece -- Look at it this way: At least the US basketball team won #39;t be asked to give back its gold medal. On a day that was Olympic in scope both for its shock value and its intrinsic weirdness, the ",1,Sports,"Hamm, Dream Team just wrong ATHENS, Greece -- Look at it this way: At least the US basketball team won't be asked to give back its gold medal on a day that was Olympic in scope both for its shock value and its intrinsic weirdness .",0.895
"Cambodia passes succession law Cambodia approves a law to choose a new monarch, after King Sihanouk's abdication announcement.",0,World,Cambodia passes succession law Cambodia approves a law to choose a new monarch after King Sihanouk's abdication announcement .,0.9993
"Saints Revoke Waiver Claim on Derek Ross (AP) AP - One day after placing a waiver claim on troubled cornerback Derek Ross, the Saints did an about-face and released the former Ohio State standout after he missed a scheduled flight to New Orleans on Wednesday night.",1,Sports,"The Saints revoke waiver claim on Derek Ross (AP) AP - One day after placing a waiver on troubled cornerback Derek Ross, the Saints did an about-face and released the former Ohio State standout after he missed a scheduled flight to New Orleans on Wednesday night .",0.9962
Sharapova advances to Korea Open final Reigning Wimbledon champion Maria Sharapova has thrashed Anne Kremer of Luxembourg to advance to the final of the Korea Open in Seoul.,1,Sports,Sharapova advances to the Korea Open final Reigning Wimbledon champion Maria Sha Rapova has thrashed Anne Kremer of Luxembourg to advance to the final of Korea Open in Seoul .,0.9509
"Reclusive Amish could be thrown into election battleground (AFP) AFP - Martha Lapp hopes to vote for the first time in the US presidential election, in which the reclusive Amish sect that her family belongs to could play a key role.",0,World,"Reclusive Amish could be thrown into the election battleground (AFP) AFP - Martha Lapp hopes to vote for the first time in the US presidential election, in which the reclusive amish sect that her family belongs could play a key role .",0.9989
"Microsoft Opens Software Development Center in India (Update3) Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.",2,Business,"Microsoft opens a software development center in India (Update3) Microsoft Corp., the world#39;s largest software maker, will hire several hundred people at its development centre in India in the next year, expanding its workforce of 800, said Chief Executive Steve Ballmer .",0.9824
"Old Labor Tactics Resurface in New Union Labor experts say Unite Here, the newly merged union that is representing the DC hotel workers in their current contract dispute, is one of the most outspoken and toughest unions under the AFL-CIO umbrella.",2,Business,"Old Labor Tactics Resurface in the New Union Labor experts say that Unite Here, the newly merged union representing the DC hotel workers in their current contract dispute, is one of the most outspoken and toughest unions under the umbrella of the AFL-CIO .",0.9921
